269848	261707	748
269848	340858	765
269848	354859	766
269848	386759	766
269848	304467	807
269848	341885	765
269848	295101	555
269848	359643	553
269848	383303	642
269848	385899	642
269848	342554	738
269848	348697	29
269848	348577	838
269848	216037	698
269848	269280	755
269848	291568	196
269848	291582	221
269848	299206	727
269848	311876	746
269848	340211	828
269848	355133	760
269848	362353	533
269848	376776	751
269848	273853	367
269848	369274	548
269848	241014	832
269848	176183	737
269848	252825	539
269848	323511	846
269848	363988	93
269848	383330	586
269848	335544	667
269848	353915	637
269848	323264	826
269848	250018	745
269848	264717	517
269848	222286	815
269848	270349	748
269848	296122	441
269848	302176	846
269848	354681	638
269848	356489	690
269848	328405	563
269848	308610	462
269848	321971	795
269848	360645	835
269848	309542	737
269848	322192	737
269848	402094	804
269848	256404	706
269848	221249	751
269848	291554	373
269848	336927	50
269848	260598	690
269848	263383	801
269848	264029	686
269848	310447	379
269848	360268	792
269848	364475	22
269848	364486	39
269848	347906	532
269848	291532	437
269848	255608	801
269848	309762	804
269848	382790	804
269848	393742	804
269848	219794	846
269848	292432	101
269848	341324	772
269848	380982	667
269848	321805	695
269848	321674	695
269848	280772	715
269848	250974	801
269848	226253	93
269848	358931	101
269848	348812	759
269848	262633	835
269848	401121	835
269848	362650	592
269848	216080	784
269848	297532	826
269848	325612	765
269848	387477	790
269848	239926	738
269848	261726	548
269848	360761	832
269848	298681	472
269848	270223	325
269848	365401	828
269848	300482	671
269848	321987	592
269848	329093	671
269848	354461	474
269848	232375	68
269848	356047	43
269848	364145	40
269848	352572	285
269848	196371	795
269848	288532	848
269848	299518	820
269848	299424	492
269848	328269	693
269848	395190	799
269848	396292	749
269848	290291	840
269848	332646	802
269848	355051	381
269848	253856	783
269848	303908	846
269848	312250	687
269848	353920	559
269848	407089	829
269848	344566	150
269848	375475	329
270202	233	596
270202	158762	812
270202	203407	744
270202	203630	754
270202	215587	832
270202	215882	714
270202	219548	357
270202	220616	785
270202	221855	812
270202	222390	171
270202	225655	686
270202	225665	823
270202	228307	23
270202	230036	790
270202	233557	832
270202	233575	848
270202	234313	525
270202	246194	820
270202	246533	701
270202	249071	37
270202	249923	776
270202	250495	785
270202	252455	774
270202	252603	779
270202	253023	757
270202	253024	697
270202	254584	49
270202	258098	796
270202	261769	63
270202	261890	539
270202	263088	304
270202	263200	831
270202	263269	723
270202	263273	583
270202	264426	607
270202	264639	820
270202	264998	785
270202	265018	790
270202	265070	785
270202	265709	455
270202	266077	179
270202	269122	732
270202	269321	131
270202	270792	835
270202	271657	825
270202	279247	812
270202	279387	802
270202	284384	837
270202	284601	165
270202	292807	765
270202	296557	766
270202	297044	783
270202	297518	734
270202	300574	163
270202	301453	826
270202	304283	179
270202	304669	718
270202	305260	612
270202	306894	292
270202	307850	846
270202	309845	37
270202	310275	303
270202	314458	7
270202	314829	837
270202	317955	155
270202	320935	4
270202	321260	724
270202	324804	232
270202	326031	48
270202	327801	667
270202	328160	54
270202	329213	672
270202	329357	567
270202	329471	759
270202	332816	266
270202	333769	735
270202	337736	828
270202	338934	43
270202	339467	176
270202	340093	790
270202	342793	598
270202	342952	605
270202	347251	837
270202	347464	347
270202	348461	1
270202	348901	799
270202	349154	790
270202	349465	693
270202	349640	832
270202	349887	846
270202	350941	4
270202	351885	38
270202	353073	835
270202	353224	785
270202	354376	661
270202	354398	719
270202	355153	244
270202	355759	179
270202	356480	664
270202	356505	39
270202	357484	844
270202	358622	32
270202	358777	838
270202	360266	38
270202	361949	106
270202	363189	846
270202	363763	774
270202	363998	524
270202	366603	784
270202	367276	785
270202	371888	21
270202	378338	189
270202	381098	168
270202	381107	26
270202	381793	2
270202	392330	837
270202	397094	182
270202	400175	31
270202	401287	835
270202	408236	837
270202	409572	820
270202	416293	34
270202	412	302
270202	54666	833
270202	155840	785
270202	164133	762
270202	206249	2
270202	206765	785
270202	215730	693
270202	216124	785
270202	216341	785
270202	218516	785
270202	219070	19
270202	220809	777
270202	221138	762
270202	221930	730
270202	222254	37
270202	222305	784
270202	223215	784
270202	225698	724
270202	226359	785
270202	226730	58
270202	227378	783
270202	227507	8
270202	228865	678
270202	229794	346
270202	230882	473
270202	233139	783
270202	233202	784
270202	233809	849
270202	233813	369
270202	233840	765
270202	234347	784
270202	236671	779
270202	237596	168
270202	241052	785
270202	241651	42
270202	242719	124
270202	243077	714
270202	243924	214
270202	244040	809
270202	244050	784
270202	245222	642
270202	245479	683
270202	249647	694
270202	250003	228
270202	250160	484
270202	251849	6
270202	252444	783
270202	252486	433
270202	253083	805
270202	253408	745
270202	253799	784
270202	254301	700
270202	256592	785
270202	256637	409
270202	257857	785
270202	257904	679
270202	258417	783
270202	260356	84
270202	260950	188
270202	261304	784
270202	261349	675
270202	261461	762
270202	261475	762
270202	261714	782
270202	261799	56
270202	262039	466
270202	262435	696
270202	262710	200
270202	262995	173
270202	263025	618
270202	263341	586
270202	263904	828
270202	263915	36
270202	264010	782
270202	264487	214
270202	264708	785
270202	264710	245
270202	264896	554
270202	264977	762
270202	265062	581
270202	265171	7
270202	265986	660
270202	267101	55
270202	268035	532
270202	268171	776
270202	269305	36
270202	269571	524
270202	269593	835
270202	270474	744
270202	272065	754
270202	272102	674
270202	272190	749
270202	272233	177
270202	273047	159
270202	273261	792
270202	274459	812
270202	275493	523
270202	275525	344
270202	278070	728
270202	279022	841
270202	279593	742
270202	280193	733
270202	281043	718
270202	281092	762
270202	281923	700
270202	282091	165
270202	282096	19
270202	283635	373
270202	284776	346
270202	284981	168
270202	285018	714
270202	285735	237
270202	286548	211
270202	289422	554
270202	291527	722
270202	293288	151
270202	293549	282
270202	293813	697
270202	294064	740
270202	294954	784
270202	295400	268
270202	295666	840
270202	296099	688
270202	296795	784
270202	296871	167
270202	297494	1
270202	298316	187
270202	299106	784
270202	299767	765
270202	300055	766
270202	300177	785
270202	300413	762
270202	300935	546
270202	301464	458
270202	302640	743
270202	302665	7
270202	303500	782
270202	303830	60
270202	304565	704
270202	304895	3
270202	306070	578
270202	306245	135
270202	306920	782
270202	308938	848
270202	309103	1
270202	309376	679
270202	309503	20
270202	310771	365
270202	311344	762
270202	311449	818
270202	312435	740
270202	312987	347
270202	313950	752
270202	314214	719
270202	314709	37
270202	315112	212
270202	316176	785
270202	317272	625
270202	318585	724
270202	319231	784
270202	319635	437
270202	320516	783
270202	320866	647
270202	321746	785
270202	322049	153
270202	323036	785
270202	323929	781
270202	325875	276
270202	326119	151
270202	328777	798
270202	329623	8
270202	329967	836
270202	330393	236
270202	331201	783
270202	331746	785
270202	332293	723
270202	332549	782
270202	333905	762
270202	334051	783
270202	335083	762
270202	335153	2
270202	335434	785
270202	336591	762
270202	337451	844
270202	337641	762
270202	338297	218
270202	338548	11
270202	339004	678
270202	339007	4
270202	339328	199
270202	341562	784
270202	342235	608
270202	342307	75
270202	343313	431
270202	344115	184
270202	344456	9
270202	344742	714
270202	345530	514
270202	346300	213
270202	346879	785
270202	348107	843
270202	348944	662
270202	348986	1
270202	349131	792
270202	349437	676
270202	350512	615
270202	350878	20
270202	351486	612
270202	351671	503
270202	352047	441
270202	352516	718
270202	353238	785
270202	354207	674
270202	354558	1
270202	354734	846
270202	354850	832
270202	355627	785
270202	355651	591
270202	355896	155
270202	356257	723
270202	356953	706
270202	356954	109
270202	356999	782
270202	357178	848
270202	357583	273
270202	357668	639
270202	357721	793
270202	359371	666
270202	359380	715
270202	359854	785
270202	360154	682
270202	360798	645
270202	361021	3
270202	361125	4
270202	361202	452
270202	361214	692
270202	361405	28
270202	361626	223
270202	361850	275
270202	362299	764
270202	362592	724
270202	363081	348
270202	363822	7
270202	363826	716
270202	363897	536
270202	363970	199
270202	364133	681
270202	364802	722
270202	364893	39
270202	365012	672
270202	365016	75
270202	366248	782
270202	366395	784
270202	367086	785
270202	367124	785
270202	368020	655
270202	368678	656
270202	369293	80
270202	369318	761
270202	370113	689
270202	370253	116
270202	370473	202
270202	370571	782
270202	371067	582
270202	371420	714
270202	371432	551
270202	373700	628
270202	374443	784
270202	375080	762
270202	377141	615
270202	378367	766
270202	378394	799
270202	378735	718
270202	381045	785
270202	381100	762
270202	382004	255
270202	382021	762
270202	383623	221
270202	384708	153
270202	385269	725
270202	388107	186
270202	388340	784
270202	391676	74
270202	392858	8
270202	401303	9
270202	404121	182
270202	410294	639
270202	411004	785
270202	413720	785
270202	415615	779
270202	416330	557
270202	417963	762
270202	418447	122
270202	418823	782
270202	442	605
270202	5178	567
270202	7708	91
270202	11653	147
270202	20945	779
270202	23165	774
270202	164227	547
270202	177694	714
270202	205557	784
270202	212015	141
270202	216223	83
270202	216780	21
270202	218894	152
270202	219476	1
270202	220003	658
270202	221419	781
270202	221476	155
270202	223366	333
270202	225577	17
270202	228434	725
270202	229022	785
270202	231004	238
270202	231061	712
270202	231751	784
270202	232424	577
270202	235329	777
270202	236147	782
270202	238607	627
270202	239849	51
270202	242057	784
270202	243050	3
270202	244741	2
270202	246657	143
270202	246672	785
270202	249636	438
270202	249749	592
270202	252029	784
270202	252595	799
270202	252723	189
270202	252996	768
270202	254066	84
270202	254122	781
270202	254722	695
270202	258743	140
270202	259808	694
270202	260433	687
270202	260502	487
270202	261532	778
270202	261597	445
270202	261937	582
270202	262186	782
270202	262187	132
270202	262238	385
270202	262735	445
270202	262850	787
270202	262999	782
270202	263087	635
270202	263253	10
270202	263754	703
270202	263923	524
270202	263969	720
270202	264246	766
270202	264498	55
270202	264637	783
270202	264657	8
270202	264832	139
270202	264867	237
270202	265097	588
270202	265192	774
270202	265371	244
270202	265563	39
270202	266085	714
270202	267163	672
270202	268053	785
270202	268184	781
270202	268379	783
270202	268712	724
270202	270142	519
270202	276414	162
270202	280892	175
270202	281708	781
270202	282397	546
270202	284031	774
270202	286234	47
270202	287396	128
270202	287820	70
270202	290299	785
270202	295408	738
270202	295731	784
270202	295743	765
270202	297350	738
270202	297450	159
270202	297469	504
270202	300305	785
270202	301396	36
270202	301407	788
270202	301408	788
270202	302150	785
270202	302967	262
270202	304236	784
270202	304592	182
270202	304915	784
270202	305873	18
270202	307305	427
270202	308620	782
270202	310721	155
270202	310928	180
270202	311032	17
270202	311127	663
270202	312029	785
270202	312436	246
270202	312649	257
270202	312652	47
270202	312741	834
270202	314897	193
270202	315011	76
270202	315442	705
270202	320447	783
270202	320768	625
270202	320940	715
270202	321410	587
270202	322909	704
270202	323740	784
270202	324806	3
270202	324856	651
270202	327025	720
270202	327213	17
270202	328181	690
270202	329411	782
270202	330382	487
270202	331602	843
270202	332973	20
270202	333633	579
270202	334458	289
270202	335311	764
270202	337697	785
270202	338018	3
270202	339527	1
270202	340691	2
270202	342059	71
270202	343925	26
270202	344192	782
270202	345001	152
270202	346148	823
270202	346508	590
270202	346886	835
270202	347379	718
270202	347582	788
270202	348069	39
270202	348545	788
270202	348551	29
270202	348827	820
270202	349467	785
270202	349954	788
270202	349959	2
270202	350854	654
270202	351407	7
270202	351901	741
270202	352295	788
270202	352835	777
270202	352900	101
270202	353344	784
270202	353864	685
270202	354003	785
270202	354499	782
270202	354676	766
270202	355330	776
270202	356346	673
270202	357013	782
270202	357656	603
270202	358140	840
270202	358903	785
270202	359693	588
270202	360181	719
270202	360290	726
270202	361066	241
270202	362092	826
270202	362314	783
270202	362649	511
270202	362674	779
270202	362690	785
270202	363071	785
270202	363390	180
270202	363548	163
270202	365380	742
270202	367651	781
270202	368632	724
270202	368880	1
270202	369757	149
270202	369816	776
270202	370115	785
270202	370259	805
270202	371138	492
270202	372901	774
270202	375028	773
270202	376436	713
270202	378517	180
270202	379204	776
270202	380436	735
270202	381331	690
270202	382362	82
270202	382791	785
270202	383977	648
270202	384554	721
270202	386200	37
270202	387699	2
270202	389184	351
270202	399968	704
270202	408617	238
270202	417281	1
270202	419692	101
270202	419945	768
270202	420588	610
270202	1008	784
270202	3084	785
270202	12443	774
270202	173229	722
270202	174618	783
270202	222005	20
270202	224112	667
270202	227163	690
270202	228280	180
270202	231487	725
270202	231509	565
270202	232014	674
270202	233057	771
270202	234310	251
270202	240139	251
270202	246957	783
270202	247970	785
270202	248553	20
270202	253354	591
270202	253801	250
270202	254322	657
270202	256442	260
270202	258080	668
270202	258682	736
270202	262033	101
270202	263100	452
270202	263640	830
270202	265348	846
270202	267953	743
270202	273550	796
270202	274520	721
270202	279804	72
270202	288943	251
270202	290200	846
270202	292169	785
270202	296325	181
270202	296930	27
270202	301522	781
270202	302564	4
270202	302961	53
270202	303507	41
270202	304697	785
270202	305651	415
270202	306449	779
270202	307479	591
270202	309124	99
270202	309572	1
270202	311857	588
270202	316879	765
270202	324173	271
270202	325120	782
270202	326804	453
270202	331103	781
270202	331152	719
270202	332698	518
270202	333994	785
270202	334382	546
270202	338157	766
270202	338160	478
270202	338814	779
270202	339151	27
270202	340237	734
270202	340278	481
270202	340820	166
270202	343140	840
270202	346294	185
270202	347942	656
270202	349960	541
270202	350815	646
270202	351777	181
270202	351908	28
270202	352400	843
270202	352608	785
270202	352721	447
270202	353483	580
270202	354621	662
270202	354791	725
270202	355304	842
270202	355533	785
270202	355601	785
270202	355865	189
270202	357048	774
270202	358081	846
270202	358323	723
270202	358525	52
270202	360141	785
270202	361359	39
270202	361458	809
270202	363089	161
270202	363489	785
270202	363571	551
270202	363939	251
270202	365858	171
270202	367207	5
270202	368046	742
270202	368347	742
270202	368350	774
270202	368683	53
270202	369071	785
270202	369127	448
270202	369649	766
270202	377840	784
270202	378306	251
270202	378323	251
270202	378733	827
270202	386047	793
270202	386884	98
270202	387188	782
270202	405934	244
270202	415477	787
270202	419194	216
270202	237014	785
270202	242480	785
270202	245451	696
270202	260630	785
270202	264634	385
270202	266646	757
270202	279488	680
270202	290167	678
270202	297261	340
270202	316670	698
270202	321797	772
270202	325822	785
270202	329908	787
270202	331871	783
270202	332164	721
270202	337915	785
270202	341021	400
270202	352852	835
270202	355069	697
270202	360247	532
270202	365643	353
270202	368104	631
270202	368401	785
270202	369050	785
270202	371790	725
270202	372547	785
270202	380280	620
270202	354554	785
270202	354813	785
270202	205948	833
270202	234590	785
270202	261336	774
270202	262992	452
270202	264381	785
270202	269468	784
270202	269485	198
270202	290100	784
270202	298942	785
270202	301420	534
270202	303057	779
270202	304408	755
270202	314299	784
270202	321853	774
270202	338235	300
270202	340466	799
270202	346921	740
270202	355231	220
270202	355361	809
270202	355645	273
270202	355747	785
270202	356399	785
270202	358956	634
270202	360316	779
270202	360939	843
270202	363115	673
270202	367872	782
270202	372793	785
270202	374372	784
270202	393887	667
270202	400365	84
270202	410076	716
270202	170630	758
270202	260128	765
270202	278385	372
270202	356671	785
270202	5257	214
270202	167586	785
270202	216492	783
270202	218388	717
270202	219066	781
270202	222330	25
270202	223271	802
270202	226218	683
270202	234198	785
270202	245323	631
270202	246792	616
270202	248071	790
270202	251772	245
270202	259050	782
270202	261454	723
270202	263851	524
270202	264741	759
270202	265131	785
270202	266058	724
270202	278968	745
270202	282561	200
270202	287598	785
270202	295600	583
270202	296440	22
270202	296474	32
270202	297792	774
270202	298552	1
270202	299421	2
270202	301411	693
270202	302501	724
270202	302530	784
270202	308461	615
270202	312999	60
270202	317128	848
270202	318472	785
270202	319248	725
270202	327336	820
270202	327890	695
270202	338413	601
270202	340989	279
270202	341189	586
270202	343418	438
270202	346440	539
270202	346839	31
270202	351664	848
270202	353582	644
270202	356000	721
270202	356832	814
270202	359506	785
270202	363512	820
270202	374309	101
270202	374390	774
270202	379625	39
270202	380227	633
270202	381450	663
270202	385720	198
270202	386896	73
270202	391592	314
270202	392423	68
270202	395535	785
270202	414303	19
270202	19103	774
270202	56217	779
270202	80059	779
270202	160382	575
270202	162749	341
270202	176195	774
270202	188312	575
270202	211998	202
270202	215637	784
270202	215832	614
270202	216099	575
270202	216117	16
270202	216218	779
270202	216727	783
270202	217381	559
270202	218006	779
270202	219700	784
270202	221566	713
270202	222399	101
270202	222718	782
270202	222812	785
270202	223023	167
270202	223095	167
270202	224784	575
270202	225831	191
270202	225893	716
270202	225964	214
270202	226574	6
270202	227758	36
270202	228468	779
270202	228916	785
270202	229134	693
270202	229135	228
270202	230124	719
270202	230990	781
270202	231368	719
270202	231790	768
270202	233143	575
270202	233146	777
270202	233242	782
270202	234179	843
270202	234420	781
270202	235372	122
270202	236959	216
270202	237527	785
270202	237612	185
270202	238738	195
270202	241261	17
270202	242261	168
270202	243222	832
270202	244709	802
270202	247271	723
270202	247668	254
270202	249364	698
270202	253122	754
270202	254976	785
270202	256078	38
270202	256707	784
270202	257555	784
270202	257818	785
270202	259406	773
270202	261205	200
270202	261368	783
270202	261434	779
270202	261693	569
270202	261741	779
270202	261776	694
270202	261981	785
270202	262017	28
270202	262053	653
270202	262211	811
270202	262304	707
270202	262394	781
270202	262445	53
270202	262613	124
270202	262646	713
270202	263125	350
270202	263621	777
270202	263735	784
270202	263980	127
270202	264380	221
270202	264399	842
270202	265081	771
270202	265175	185
270202	265441	723
270202	265723	785
270202	265724	785
270202	265814	784
270202	266031	781
270202	266376	717
270202	267837	704
270202	269385	766
270202	271331	693
270202	271450	523
270202	271555	820
270202	276431	186
270202	278379	151
270202	280098	693
270202	281537	680
270202	282441	316
270202	284856	555
270202	286627	785
